Longitude,Latitude,Decimal year,Month,Day,Magnitude,Depth,Hour,Minute,Second,Seismic Moment,Seismic Energy,Year
57.4311,28.4764,2010.3305555555555,4,29,3.9,2.0,21,14,0.0,707945784384140.2,11327132550.146246,2010
71.17,37.06,2010.3333333333333,4,30,4.7,92.0,3,57,0.0,1.122018454301956e+16,179522952688.313,2010
76.6882,37.1803,2010.3360215053765,5,1,3.9,0.0,4,15,0.0,707945784384140.2,11327132550.146246,2010
71.554,37.13,2010.3360215053765,5,1,4.9,65.0,8,35,0.0,2.2387211385683468e+16,358195382170.93555,2010
97.32,2.45,2010.3360215053765,5,1,4.5,31.0,15,43,0.0,5623413251903491.0,89974612030.45587,2010
57.4824,12.8405,2010.3360215053765,5,1,3.9,10.0,18,52,0.0,707945784384140.2,11327132550.146246,2010
93.527,7.877,2010.3360215053765,5,1,4.1,81.5,19,2,0.0,1412537544622749.8,22600600713.964,2010
92.777,13.624,2010.3360215053765,5,1,5.0,35.8,21,18,0.0,3.162277660168379e+16,505964425626.94073,2010
80.083,30.15,2010.3360215053765,5,1,4.6,33.0,22,36,0.0,7943282347242789.0,127092517555.88464,2010
94.817,10.961,2010.3387096774195,5,2,4.2,35.0,1,31,0.0,1995262314968874.8,31924197039.502003,2010
92.804,6.567,2010.3387096774195,5,2,4.7,22.1,1,44,0.0,1.122018454301956e+16,179522952688.313,2010
92.835,13.605,2010.3387096774195,5,2,4.8,34.0,5,53,0.0,1.5848931924611238e+16,253582910793.77985,2010
93.2155,6.9468,2010.3387096774195,5,2,3.9,0.0,13,46,0.0,707945784384140.2,11327132550.146246,2010
92.332,7.22,2010.3387096774195,5,2,4.6,36.6,21,23,0.0,7943282347242789.0,127092517555.88464,2010
78.314,30.27,2010.3413978494625,5,3,4.0,13.5,17,15,0.0,1000000000000000.0,16000000000.000002,2010
71.0858,36.9284,2010.3413978494625,5,3,3.9,0.0,18,10,0.0,707945784384140.2,11327132550.146246,2010
91.7665,12.9654,2010.3440860215053,5,4,4.3,0.0,7,28,0.0,2818382931264460.5,45094126900.23138,2010
67.6557,35.9953,2010.3467741935483,5,5,3.9,0.0,7,8,0.0,707945784384140.2,11327132550.146246,2010
93.054,14.362,2010.3467741935483,5,5,4.4,43.0,9,31,0.0,3981071705534985.5,63697147288.55978,2010
95.4191,1.8022,2010.3467741935483,5,5,4.3,0.0,10,18,0.0,2818382931264460.5,45094126900.23138,2010
53.8416,27.1314,2010.3467741935483,5,5,3.9,35.0,16,10,0.0,707945784384140.2,11327132550.146246,2010
71.0075,37.1713,2010.3467741935483,5,5,3.8,0.0,22,2,0.0,501187233627273.5,8018995738.036377,2010
98.2373,0.0933,2010.3494623655915,5,6,4.1,0.0,2,15,0.0,1412537544622749.8,22600600713.964,2010
70.6292,36.0437,2010.3494623655915,5,6,4.4,168.5,2,52,0.0,3981071705534985.5,63697147288.55978,2010
96.72,2.04,2010.3494623655915,5,6,4.6,32.0,5,40,0.0,7943282347242789.0,127092517555.88464,2010
71.199,33.468,2010.3494623655915,5,6,5.0,74.0,10,29,0.0,3.162277660168379e+16,505964425626.94073,2010
92.443,2.917,2010.3494623655915,5,6,4.2,10.0,10,51,0.0,1995262314968874.8,31924197039.502003,2010
98.908,37.756,2010.3494623655915,5,6,4.2,33.0,14,38,0.0,1995262314968874.8,31924197039.502003,2010
96.694,2.08,2010.3494623655915,5,6,4.1,40.1,16,49,0.0,1412537544622749.8,22600600713.964,2010
93.5931,5.0613,2010.3494623655915,5,6,3.8,0.0,23,3,0.0,501187233627273.5,8018995738.036377,2010
92.84,13.695,2010.3521505376343,5,7,4.9,35.0,9,23,0.0,2.2387211385683468e+16,358195382170.93555,2010
93.073,9.396,2010.3521505376343,5,7,4.8,70.2,17,58,0.0,1.5848931924611238e+16,253582910793.77985,2010
70.936,36.7268,2010.354838709677,5,8,3.9,0.0,7,46,0.0,707945784384140.2,11327132550.146246,2010
54.8676,27.2105,2010.3575268817203,5,9,4.3,20.0,3,10,0.0,2818382931264460.5,45094126900.23138,2010
96.02,3.75,2010.3575268817203,5,9,7.0,38.0,5,59,0.0,3.162277660168379e+19,505964425626940.75,2010
95.1597,2.9881,2010.3575268817203,5,9,3.8,0.0,8,5,0.0,501187233627273.5,8018995738.036377,2010
95.9442,2.5463,2010.3575268817203,5,9,3.8,0.0,10,50,0.0,501187233627273.5,8018995738.036377,2010
95.07,2.32,2010.3575268817203,5,9,3.9,20.0,10,59,0.0,707945784384140.2,11327132550.146246,2010
94.2932,5.0635,2010.3575268817203,5,9,3.9,0.0,21,46,0.0,707945784384140.2,11327132550.146246,2010
96.114,3.289,2010.360215053764,5,10,4.7,33.0,19,36,0.0,1.122018454301956e+16,179522952688.313,2010
62.6798,26.9868,2010.3629032258063,5,11,3.8,15.0,5,24,0.0,501187233627273.5,8018995738.036377,2010
71.106,36.506,2010.3629032258063,5,11,4.8,153.3,6,31,0.0,1.5848931924611238e+16,253582910793.77985,2010
71.957,37.513,2010.3629032258063,5,11,4.7,127.0,7,17,0.0,1.122018454301956e+16,179522952688.313,2010
96.708,2.029,2010.3629032258063,5,11,4.3,39.4,11,1,0.0,2818382931264460.5,45094126900.23138,2010
95.845,3.498,2010.3629032258063,5,11,5.3,40.5,12,17,0.0,8.912509381337514e+16,1426001501014.0024,2010
95.172,4.719,2010.3629032258063,5,11,4.8,56.0,13,28,0.0,1.5848931924611238e+16,253582910793.77985,2010
69.916,36.24,2010.3629032258063,5,11,4.0,136.0,20,15,0.0,1000000000000000.0,16000000000.000002,2010
96.732,1.974,2010.365591397849,5,12,4.5,38.8,1,37,0.0,5623413251903491.0,89974612030.45587,2010
99.72,0.53,2010.365591397849,5,12,4.7,149.0,8,37,0.0,1.122018454301956e+16,179522952688.313,2010
54.8893,27.1561,2010.365591397849,5,12,3.8,30.0,17,29,0.0,501187233627273.5,8018995738.036377,2010
93.131,14.29,2010.3682795698924,5,13,4.2,33.9,0,19,0.0,1995262314968874.8,31924197039.502003,2010
63.288,3.642,2010.3682795698924,5,13,4.7,10.0,4,50,0.0,1.122018454301956e+16,179522952688.313,2010
93.4877,13.5934,2010.3682795698924,5,13,4.0,0.0,9,23,0.0,1000000000000000.0,16000000000.000002,2010
71.485,36.664,2010.3682795698924,5,13,4.7,183.0,12,54,0.0,1.122018454301956e+16,179522952688.313,2010
54.7821,27.1715,2010.370967741936,5,14,3.8,30.0,9,33,0.0,501187233627273.5,8018995738.036377,2010
56.7947,29.6177,2010.370967741936,5,14,4.0,2.0,11,21,0.0,1000000000000000.0,16000000000.000002,2010
92.851,14.009,2010.370967741936,5,14,4.3,33.1,11,31,0.0,2818382931264460.5,45094126900.23138,2010
92.9596,5.9238,2010.370967741936,5,14,3.8,0.0,13,39,0.0,501187233627273.5,8018995738.036377,2010
90.282,29.6,2010.370967741936,5,14,4.9,24.0,14,46,0.0,2.2387211385683468e+16,358195382170.93555,2010
92.959,14.012,2010.370967741936,5,14,4.4,35.0,16,59,0.0,3981071705534985.5,63697147288.55978,2010
68.9015,35.4165,2010.370967741936,5,14,3.9,0.0,20,12,0.0,707945784384140.2,11327132550.146246,2010
96.4259,1.7899,2010.3736559139784,5,15,4.4,0.0,4,47,0.0,3981071705534985.5,63697147288.55978,2010
92.7668,5.9591,2010.3736559139784,5,15,4.0,0.0,5,54,0.0,1000000000000000.0,16000000000.000002,2010
59.8698,33.6386,2010.3736559139784,5,15,3.8,0.0,23,59,0.0,501187233627273.5,8018995738.036377,2010
96.73,2.13,2010.3763440860216,5,16,4.2,12.0,0,46,0.0,1995262314968874.8,31924197039.502003,2010
93.18,14.423,2010.3763440860216,5,16,5.3,38.7,8,55,0.0,8.912509381337514e+16,1426001501014.0024,2010
71.0909,36.9674,2010.3763440860216,5,16,3.8,0.0,11,19,0.0,501187233627273.5,8018995738.036377,2010
99.527,-0.572,2010.3763440860216,5,16,4.2,68.3,15,12,0.0,1995262314968874.8,31924197039.502003,2010
71.088,36.573,2010.3763440860216,5,16,4.0,210.0,20,48,0.0,1000000000000000.0,16000000000.000002,2010
93.3698,14.8879,2010.3790322580649,5,17,3.9,0.0,4,16,0.0,707945784384140.2,11327132550.146246,2010
93.04,13.93,2010.3790322580649,5,17,4.5,35.0,9,19,0.0,5623413251903491.0,89974612030.45587,2010
96.97,1.87,2010.3790322580649,5,17,4.2,17.0,15,59,0.0,1995262314968874.8,31924197039.502003,2010
70.5683,37.1441,2010.3790322580649,5,17,3.9,0.0,17,14,0.0,707945784384140.2,11327132550.146246,2010
96.75,2.01,2010.381720430108,5,18,4.3,10.0,0,41,0.0,2818382931264460.5,45094126900.23138,2010
56.885,33.668,2010.381720430108,5,18,3.8,9.6,3,59,0.0,501187233627273.5,8018995738.036377,2010
53.6,34.142,2010.381720430108,5,18,3.8,4.3,9,14,0.0,501187233627273.5,8018995738.036377,2010
95.107,12.559,2010.381720430108,5,18,4.0,36.1,9,32,0.0,1000000000000000.0,16000000000.000002,2010
96.06,19.46,2010.381720430108,5,18,4.3,219.0,12,11,0.0,2818382931264460.5,45094126900.23138,2010
70.751,37.4475,2010.381720430108,5,18,3.9,0.0,14,41,0.0,707945784384140.2,11327132550.146246,2010
68.972,36.944,2010.3844086021504,5,19,4.0,78.0,9,1,0.0,1000000000000000.0,16000000000.000002,2010
62.268,35.158,2010.3844086021504,5,19,3.8,6.1,19,11,0.0,501187233627273.5,8018995738.036377,2010
56.2275,27.4628,2010.3844086021504,5,19,3.9,15.0,19,41,0.0,707945784384140.2,11327132550.146246,2010
57.3721,28.2577,2010.3870967741937,5,20,3.9,15.0,12,33,0.0,707945784384140.2,11327132550.146246,2010
70.9742,37.0442,2010.3870967741937,5,20,3.8,0.0,13,16,0.0,501187233627273.5,8018995738.036377,2010
94.0374,4.2378,2010.389784946237,5,21,4.0,0.0,11,49,0.0,1000000000000000.0,16000000000.000002,2010
70.714,36.421,2010.39247311828,5,22,4.6,206.5,8,15,0.0,7943282347242789.0,127092517555.88464,2010
97.5388,3.206,2010.39247311828,5,22,3.8,0.0,13,0,0.0,501187233627273.5,8018995738.036377,2010
92.755,14.06,2010.39247311828,5,22,4.3,35.4,17,40,0.0,2818382931264460.5,45094126900.23138,2010
62.7912,4.2487,2010.39247311828,5,22,3.9,0.0,17,52,0.0,707945784384140.2,11327132550.146246,2010
96.67,1.94,2010.39247311828,5,22,3.9,29.0,18,56,0.0,707945784384140.2,11327132550.146246,2010
93.7449,3.4103,2010.395161290323,5,23,4.1,0.0,17,9,0.0,1412537544622749.8,22600600713.964,2010
69.4311,36.6768,2010.395161290323,5,23,3.9,0.0,19,34,0.0,707945784384140.2,11327132550.146246,2010
70.6617,36.8283,2010.3978494623657,5,24,4.1,0.0,11,0,0.0,1412537544622749.8,22600600713.964,2010
92.24,11.232,2010.4005376344087,5,25,4.8,33.0,0,51,0.0,1.5848931924611238e+16,253582910793.77985,2010
72.0403,37.8329,2010.4005376344087,5,25,4.1,0.0,20,34,0.0,1412537544622749.8,22600600713.964,2010
59.7198,37.3228,2010.403225806452,5,26,4.4,15.0,5,10,0.0,3981071705534985.5,63697147288.55978,2010
99.724,-1.687,2010.403225806452,5,26,4.4,10.0,6,9,0.0,3981071705534985.5,63697147288.55978,2010
92.8468,13.6842,2010.403225806452,5,26,4.3,0.0,6,53,0.0,2818382931264460.5,45094126900.23138,2010
71.2353,36.9706,2010.403225806452,5,26,4.1,0.0,7,19,0.0,1412537544622749.8,22600600713.964,2010
68.24,34.262,2010.4059139784947,5,27,4.7,33.0,1,30,0.0,1.122018454301956e+16,179522952688.313,2010
68.329,34.393,2010.4059139784947,5,27,4.0,13.8,1,45,0.0,1000000000000000.0,16000000000.000002,2010
95.1606,3.4837,2010.4059139784947,5,27,4.0,0.0,3,52,0.0,1000000000000000.0,16000000000.000002,2010
95.3481,24.5904,2010.4059139784947,5,27,3.8,0.0,22,34,0.0,501187233627273.5,8018995738.036377,2010
96.4579,1.7821,2010.4086021505373,5,28,4.4,0.0,1,3,0.0,3981071705534985.5,63697147288.55978,2010
62.659,29.409,2010.4086021505373,5,28,4.5,15.0,6,48,0.0,5623413251903491.0,89974612030.45587,2010
52.5427,28.5348,2010.4086021505373,5,28,4.0,2.0,7,23,0.0,1000000000000000.0,16000000000.000002,2010
77.839,31.135,2010.4086021505373,5,28,5.0,18.8,7,25,0.0,3.162277660168379e+16,505964425626.94073,2010
55.5909,26.9434,2010.4086021505373,5,28,3.8,10.0,11,16,0.0,501187233627273.5,8018995738.036377,2010
71.2126,36.9907,2010.4086021505373,5,28,4.0,0.0,11,42,0.0,1000000000000000.0,16000000000.000002,2010
55.8182,30.0322,2010.4086021505373,5,28,4.5,15.0,12,7,0.0,5623413251903491.0,89974612030.45587,2010
93.505,12.5871,2010.4086021505373,5,28,4.0,101.7,19,22,0.0,1000000000000000.0,16000000000.000002,2010
96.153,33.141,2010.4112903225807,5,29,5.2,50.7,2,29,0.0,6.309573444801891e+16,1009531751168.3027,2010
96.07,33.17,2010.4112903225807,5,29,5.8,7.0,2,29,0.0,5.011872336272756e+17,8018995738036.411,2010
96.07,33.165,2010.4112903225807,5,29,5.8,7.0,2,29,0.0,5.011872336272756e+17,8018995738036.411,2010
96.07,33.16,2010.4112903225807,5,29,6.1,7.0,2,29,0.0,1.4125375446227497e+18,22600600713964.0,2010
96.257,33.198,2010.4112903225807,5,29,4.1,10.0,2,39,0.0,1412537544622749.8,22600600713.964,2010
96.227,33.273,2010.4112903225807,5,29,4.1,10.0,2,43,0.0,1412537544622749.8,22600600713.964,2010
96.157,33.17,2010.4112903225807,5,29,4.1,10.0,2,45,0.0,1412537544622749.8,22600600713.964,2010
96.16,33.17,2010.4112903225807,5,29,4.5,10.0,2,45,0.0,5623413251903491.0,89974612030.45587,2010
96.157,33.17,2010.4112903225807,5,29,4.1,10.0,2,45,0.0,1412537544622749.8,22600600713.964,2010
96.084,33.217,2010.4112903225807,5,29,4.1,10.0,2,46,0.0,1412537544622749.8,22600600713.964,2010
96.08,33.22,2010.4112903225807,5,29,4.5,10.0,2,46,0.0,5623413251903491.0,89974612030.45587,2010
96.084,33.217,2010.4112903225807,5,29,4.1,10.0,2,46,0.0,1412537544622749.8,22600600713.964,2010
96.258,33.241,2010.4112903225807,5,29,4.1,10.0,3,11,0.0,1412537544622749.8,22600600713.964,2010
97.37,31.7683,2010.4112903225807,5,29,3.9,0.0,5,49,0.0,707945784384140.2,11327132550.146246,2010
96.5275,1.8667,2010.413978494624,5,30,4.6,0.0,0,15,0.0,7943282347242789.0,127092517555.88464,2010
96.1374,33.2639,2010.413978494624,5,30,4.0,0.0,0,24,0.0,1000000000000000.0,16000000000.000002,2010
66.2129,37.308,2010.413978494624,5,30,3.9,3.1,0,33,0.0,707945784384140.2,11327132550.146246,2010
71.0371,36.9709,2010.413978494624,5,30,4.0,0.0,1,10,0.0,1000000000000000.0,16000000000.000002,2010
71.211,37.011,2010.413978494624,5,30,4.3,59.0,10,19,0.0,2818382931264460.5,45094126900.23138,2010
74.5142,37.3291,2010.413978494624,5,30,3.9,0.0,11,8,0.0,707945784384140.2,11327132550.146246,2010
55.3235,32.7243,2010.413978494624,5,30,4.2,2.0,11,12,0.0,1995262314968874.8,31924197039.502003,2010
71.334,36.214,2010.413978494624,5,30,4.8,80.0,13,53,0.0,1.5848931924611238e+16,253582910793.77985,2010
92.4958,11.592,2010.413978494624,5,30,3.8,0.0,15,21,0.0,501187233627273.5,8018995738.036377,2010
69.757,37.868,2010.413978494624,5,30,4.4,45.0,23,54,0.0,3981071705534985.5,63697147288.55978,2010
69.79,37.78,2010.4166666666667,5,31,5.0,46.0,0,22,0.0,3.162277660168379e+16,505964425626.94073,2010
93.47,11.13,2010.4166666666667,5,31,6.5,112.0,19,51,0.0,5.623413251903491e+18,89974612030455.88,2010
96.69,5.81,2010.4194444444445,6,1,4.6,28.0,3,52,0.0,7943282347242789.0,127092517555.88464,2010
96.417,24.977,2010.4194444444445,6,1,4.8,38.0,3,54,0.0,1.5848931924611238e+16,253582910793.77985,2010
80.893,34.641,2010.4194444444445,6,1,4.8,33.0,15,13,0.0,1.5848931924611238e+16,253582910793.77985,2010
99.423,24.921,2010.4194444444445,6,1,4.2,33.0,15,58,0.0,1995262314968874.8,31924197039.502003,2010
69.877,29.264,2010.4194444444445,6,1,4.4,47.0,17,9,0.0,3981071705534985.5,63697147288.55978,2010
99.4412,24.9407,2010.4194444444445,6,1,4.1,0.0,17,22,0.0,1412537544622749.8,22600600713.964,2010
75.98,36.084,2010.4222222222224,6,2,4.4,65.5,0,56,0.0,3981071705534985.5,63697147288.55978,2010
95.349,5.39,2010.4222222222224,6,2,4.5,104.9,2,5,0.0,5623413251903491.0,89974612030.45587,2010
96.239,33.284,2010.4222222222224,6,2,4.4,33.0,2,36,0.0,3981071705534985.5,63697147288.55978,2010
72.6385,35.5454,2010.425,6,3,3.8,0.0,1,50,0.0,501187233627273.5,8018995738.036377,2010
96.2803,33.3463,2010.425,6,3,4.1,0.0,5,6,0.0,1412537544622749.8,22600600713.964,2010
96.15,33.335,2010.425,6,3,5.2,24.2,5,35,0.0,6.309573444801891e+16,1009531751168.3027,2010
96.259,33.279,2010.425,6,3,4.6,28.0,5,46,0.0,7943282347242789.0,127092517555.88464,2010
96.21,33.25,2010.425,6,3,4.8,28.0,5,47,0.0,1.5848931924611238e+16,253582910793.77985,2010
96.214,33.25,2010.425,6,3,4.4,28.4,5,47,0.0,3981071705534985.5,63697147288.55978,2010
71.2899,36.3954,2010.425,6,3,4.0,159.9,8,24,0.0,1000000000000000.0,16000000000.000002,2010
95.785,4.778,2010.425,6,3,4.9,74.0,9,24,0.0,2.2387211385683468e+16,358195382170.93555,2010
70.6237,36.8609,2010.425,6,3,3.8,0.0,17,51,0.0,501187233627273.5,8018995738.036377,2010
96.101,33.277,2010.425,6,3,4.6,33.0,20,47,0.0,7943282347242789.0,127092517555.88464,2010
76.985,36.697,2010.425,6,3,4.5,90.0,22,31,0.0,5623413251903491.0,89974612030.45587,2010
96.6557,33.5302,2010.4277777777777,6,4,4.1,0.0,2,0,0.0,1412537544622749.8,22600600713.964,2010
89.6188,29.8103,2010.4277777777777,6,4,4.6,10.0,2,2,0.0,7943282347242789.0,127092517555.88464,2010
80.662,34.641,2010.4277777777777,6,4,4.2,35.0,9,6,0.0,1995262314968874.8,31924197039.502003,2010
80.874,34.498,2010.4277777777777,6,4,4.2,35.0,10,34,0.0,1995262314968874.8,31924197039.502003,2010
96.306,2.0537,2010.4277777777777,6,4,3.8,0.0,11,2,0.0,501187233627273.5,8018995738.036377,2010
70.17,36.501,2010.4277777777777,6,4,5.1,220.6,11,49,0.0,4.466835921509617e+16,714693747441.5388,2010
76.297,33.243,2010.4277777777777,6,4,4.5,35.0,11,58,0.0,5623413251903491.0,89974612030.45587,2010
96.3249,33.2644,2010.4277777777777,6,4,3.8,0.0,19,5,0.0,501187233627273.5,8018995738.036377,2010
66.079,28.157,2010.430555555556,6,5,4.4,32.0,16,59,0.0,3981071705534985.5,63697147288.55978,2010
68.9718,33.879,2010.430555555556,6,5,4.0,0.0,23,32,0.0,1000000000000000.0,16000000000.000002,2010
97.141,1.329,2010.4333333333327,6,6,4.3,36.0,1,37,0.0,2818382931264460.5,45094126900.23138,2010
99.718,25.0,2010.4333333333327,6,6,4.2,10.0,3,3,0.0,1995262314968874.8,31924197039.502003,2010
99.383,24.82,2010.4333333333327,6,6,4.5,33.0,3,8,0.0,5623413251903491.0,89974612030.45587,2010
99.6,24.92,2010.4333333333327,6,6,4.8,10.0,3,8,0.0,1.5848931924611238e+16,253582910793.77985,2010
99.597,24.918,2010.4333333333327,6,6,4.4,10.0,3,8,0.0,3981071705534985.5,63697147288.55978,2010
99.22,24.88,2010.4333333333327,6,6,3.9,9.0,3,9,0.0,707945784384140.2,11327132550.146246,2010
99.305,24.862,2010.4333333333327,6,6,4.1,10.0,3,12,0.0,1412537544622749.8,22600600713.964,2010
70.646,36.48,2010.4333333333327,6,6,4.6,150.0,9,0,0.0,7943282347242789.0,127092517555.88464,2010
69.7666,35.4005,2010.4333333333327,6,6,3.9,0.0,13,36,0.0,707945784384140.2,11327132550.146246,2010
96.224,33.25,2010.4333333333327,6,6,4.2,33.0,16,42,0.0,1995262314968874.8,31924197039.502003,2010
57.0251,28.3887,2010.4333333333327,6,6,3.8,10.0,17,48,0.0,501187233627273.5,8018995738.036377,2010
94.28,-3.35,2010.4333333333327,6,6,5.7,10.0,20,42,0.0,3.548133892335731e+17,5677014227737.171,2010
95.859,2.478,2010.4333333333327,6,6,4.5,35.0,20,44,0.0,5623413251903491.0,89974612030.45587,2010
59.2118,26.8996,2010.4361111111111,6,7,4.1,10.0,0,57,0.0,1412537544622749.8,22600600713.964,2010
96.3267,33.2047,2010.4361111111111,6,7,4.0,0.0,5,36,0.0,1000000000000000.0,16000000000.000002,2010
91.46,32.784,2010.4361111111111,6,7,4.6,35.0,8,51,0.0,7943282347242789.0,127092517555.88464,2010
70.144,36.134,2010.4361111111111,6,7,4.3,116.0,12,4,0.0,2818382931264460.5,45094126900.23138,2010
67.757,35.868,2010.4361111111111,6,7,4.2,33.0,22,21,0.0,1995262314968874.8,31924197039.502003,2010
72.238,37.31,2010.4388888888889,6,8,4.3,227.0,7,30,0.0,2818382931264460.5,45094126900.23138,2010
98.33,20.21,2010.4388888888889,6,8,3.9,21.0,12,41,0.0,707945784384140.2,11327132550.146246,2010
69.474,35.81,2010.4416666666664,6,9,4.4,59.0,16,1,0.0,3981071705534985.5,63697147288.55978,2010
98.54,0.62,2010.4444444444443,6,10,4.0,10.0,5,0,0.0,1000000000000000.0,16000000000.000002,2010
54.4098,14.6321,2010.4444444444443,6,10,4.8,10.0,7,38,0.0,1.5848931924611238e+16,253582910793.77985,2010
96.116,37.605,2010.4472222222223,6,11,4.1,25.8,8,0,0.0,1412537544622749.8,22600600713.964,2010
94.94,6.94,2010.45,6,12,4.9,410.0,4,55,0.0,2.2387211385683468e+16,358195382170.93555,2010
97.21,0.056,2010.45,6,12,4.3,35.0,4,56,0.0,2818382931264460.5,45094126900.23138,2010
71.745,36.461,2010.45,6,12,3.9,139.0,19,0,0.0,707945784384140.2,11327132550.146246,2010
91.94,7.88,2010.45,6,12,8.1,35.0,19,26,0.0,1.4125375446227498e+21,2.2600600713964e+16,2010
91.815,7.1047,2010.45,6,12,3.8,0.0,19,54,0.0,501187233627273.5,8018995738.036377,2010
91.811,7.597,2010.45,6,12,4.4,35.0,20,3,0.0,3981071705534985.5,63697147288.55978,2010
91.6601,7.5431,2010.45,6,12,4.1,0.0,20,6,0.0,1412537544622749.8,22600600713.964,2010
92.057,7.769,2010.45,6,12,4.7,35.0,20,12,0.0,1.122018454301956e+16,179522952688.313,2010
91.8344,7.7196,2010.45,6,12,3.8,0.0,20,19,0.0,501187233627273.5,8018995738.036377,2010
94.81,24.55,2010.45,6,12,4.4,113.9,20,22,0.0,3981071705534985.5,63697147288.55978,2010
92.1815,7.951,2010.45,6,12,4.1,0.0,20,57,0.0,1412537544622749.8,22600600713.964,2010
91.9891,7.7726,2010.45,6,12,3.8,0.0,21,15,0.0,501187233627273.5,8018995738.036377,2010
91.926,7.746,2010.45,6,12,3.8,0.0,21,48,0.0,501187233627273.5,8018995738.036377,2010
92.0905,7.712,2010.45,6,12,4.1,0.0,21,58,0.0,1412537544622749.8,22600600713.964,2010
92.0666,7.87,2010.45,6,12,3.9,0.0,22,0,0.0,707945784384140.2,11327132550.146246,2010
91.7225,7.8757,2010.45,6,12,4.4,0.0,22,3,0.0,3981071705534985.5,63697147288.55978,2010
91.9326,7.6932,2010.45,6,12,4.0,0.0,22,9,0.0,1000000000000000.0,16000000000.000002,2010
92.0077,7.7011,2010.45,6,12,3.9,0.0,22,27,0.0,707945784384140.2,11327132550.146246,2010
92.038,7.716,2010.45,6,12,4.3,30.4,22,28,0.0,2818382931264460.5,45094126900.23138,2010
92.04,7.72,2010.45,6,12,4.7,30.0,22,28,0.0,1.122018454301956e+16,179522952688.313,2010
92.038,7.716,2010.45,6,12,4.3,30.4,22,28,0.0,2818382931264460.5,45094126900.23138,2010
91.8875,7.4295,2010.45,6,12,3.9,0.0,22,40,0.0,707945784384140.2,11327132550.146246,2010
91.967,7.674,2010.45,6,12,5.2,35.0,22,44,0.0,6.309573444801891e+16,1009531751168.3027,2010
91.6,9.71,2010.45,6,12,4.5,33.0,22,44,0.0,5623413251903491.0,89974612030.45587,2010
92.211,8.035,2010.45,6,12,4.9,22.1,22,57,0.0,2.2387211385683468e+16,358195382170.93555,2010
91.9098,7.8331,2010.45,6,12,3.9,0.0,23,4,0.0,707945784384140.2,11327132550.146246,2010
91.912,7.4685,2010.4527777777776,6,13,3.8,0.0,0,41,0.0,501187233627273.5,8018995738.036377,2010
91.3369,6.6463,2010.4527777777776,6,13,3.8,0.0,0,46,0.0,501187233627273.5,8018995738.036377,2010
91.927,7.978,2010.4527777777776,6,13,3.9,0.0,0,57,0.0,707945784384140.2,11327132550.146246,2010
92.1945,7.9057,2010.4527777777776,6,13,3.9,0.0,1,31,0.0,707945784384140.2,11327132550.146246,2010
91.9108,7.6505,2010.4527777777776,6,13,4.1,0.0,2,21,0.0,1412537544622749.8,22600600713.964,2010
91.9,7.629,2010.4527777777776,6,13,4.9,11.6,2,50,0.0,2.2387211385683468e+16,358195382170.93555,2010
66.5857,36.6254,2010.4527777777776,6,13,4.1,0.0,3,5,0.0,1412537544622749.8,22600600713.964,2010
71.2931,37.4928,2010.4527777777776,6,13,4.7,0.0,3,39,0.0,1.122018454301956e+16,179522952688.313,2010
96.156,2.1282,2010.4527777777776,6,13,3.8,0.0,3,47,0.0,501187233627273.5,8018995738.036377,2010
92.09,7.86,2010.4527777777776,6,13,5.0,37.3,4,1,0.0,3.162277660168379e+16,505964425626.94073,2010
91.895,7.426,2010.4527777777776,6,13,4.5,35.0,4,15,0.0,5623413251903491.0,89974612030.45587,2010
92.0567,7.647,2010.4527777777776,6,13,4.0,0.0,5,0,0.0,1000000000000000.0,16000000000.000002,2010
91.8206,7.2513,2010.4527777777776,6,13,3.9,0.0,5,58,0.0,707945784384140.2,11327132550.146246,2010
80.782,34.569,2010.4527777777776,6,13,4.5,38.0,5,58,0.0,5623413251903491.0,89974612030.45587,2010
92.3198,6.7459,2010.4527777777776,6,13,4.4,0.0,5,58,0.0,3981071705534985.5,63697147288.55978,2010
91.7773,7.1659,2010.4527777777776,6,13,4.0,0.0,6,11,0.0,1000000000000000.0,16000000000.000002,2010
90.6821,25.8022,2010.4527777777776,6,13,4.0,0.0,6,13,0.0,1000000000000000.0,16000000000.000002,2010
91.992,7.779,2010.4527777777776,6,13,5.1,35.0,6,26,0.0,4.466835921509617e+16,714693747441.5388,2010
91.8404,7.7197,2010.4527777777776,6,13,4.4,0.0,6,36,0.0,3981071705534985.5,63697147288.55978,2010
91.8389,7.5564,2010.4527777777776,6,13,4.1,0.0,6,37,0.0,1412537544622749.8,22600600713.964,2010
91.676,7.6204,2010.4527777777776,6,13,4.2,0.0,6,38,0.0,1995262314968874.8,31924197039.502003,2010
91.62,7.53,2010.4527777777776,6,13,5.0,29.0,6,38,0.0,3.162277660168379e+16,505964425626.94073,2010
91.621,7.532,2010.4527777777776,6,13,4.7,29.1,6,38,0.0,1.122018454301956e+16,179522952688.313,2010
91.895,7.794,2010.4527777777776,6,13,5.2,27.7,7,5,0.0,6.309573444801891e+16,1009531751168.3027,2010
91.315,7.9552,2010.4527777777776,6,13,4.1,0.0,7,14,0.0,1412537544622749.8,22600600713.964,2010
91.953,7.676,2010.4527777777776,6,13,4.5,22.8,7,36,0.0,5623413251903491.0,89974612030.45587,2010
